 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  26.11.2025    Time:  15:11:27
 Units: L = cm   , T = hours, M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]

     266.0000 -0.26000E-01  0.00000E+00 -0.26000E-01  0.00000E+00 -0.50801E-02 -0.33200E+00  0.00000E+00 -0.33200E+00  0.00000E+00  0.25093E+01 -0.77268E+02  0.00000E+00  0.65233E+02  0.00000E+00  0.00000E+00  0.75443E+02  0.27430E+01  0.24110E+01    618  0.00000E+00      0.000
     267.0000 -0.30000E-02  0.00000E+00 -0.29999E-02  0.00000E+00 -0.40454E-02 -0.33500E+00  0.00000E+00 -0.33500E+00  0.00000E+00  0.25052E+01 -0.84498E+02  0.00000E+00  0.65433E+02  0.00000E+00  0.00000E+00  0.75442E+02  0.27460E+01  0.24110E+01    628  0.00000E+00      0.000
     268.0000  0.00000E+00  0.00000E+00  0.37253E-08  0.00000E+00 -0.39963E-02 -0.33500E+00  0.00000E+00 -0.33500E+00  0.00000E+00  0.25012E+01 -0.88722E+02  0.00000E+00  0.65425E+02  0.00000E+00  0.00000E+00  0.75438E+02  0.27460E+01  0.24110E+01    631  0.00000E+00      0.000
     269.0000  0.00000E+00  0.00000E+00  0.31898E-07  0.00000E+00 -0.43204E-02 -0.33500E+00  0.00000E+00 -0.33500E+00  0.00000E+00  0.24968E+01 -0.91637E+02  0.00000E+00  0.65325E+02  0.00000E+00  0.00000E+00  0.75434E+02  0.27460E+01  0.24110E+01    633  0.00000E+00      0.000
     270.0000  0.00000E+00  0.00000E+00  0.20140E-07  0.00000E+00 -0.34593E-02 -0.33500E+00  0.00000E+00 -0.33500E+00  0.00000E+00  0.24934E+01 -0.94021E+02  0.00000E+00  0.65500E+02  0.00000E+00  0.00000E+00  0.75431E+02  0.27460E+01  0.24110E+01    635  0.00000E+00      0.000
     271.0000  0.00000E+00  0.00000E+00  0.21770E-07  0.00000E+00 -0.27635E-02 -0.33500E+00  0.00000E+00 -0.33500E+00  0.00000E+00  0.24906E+01 -0.95962E+02  0.00000E+00  0.65675E+02  0.00000E+00  0.00000E+00  0.75428E+02  0.27460E+01  0.24110E+01    636  0.00000E+00      0.000
     272.0000  0.43615E-02  0.00000E+00  0.43615E-02  0.00000E+00 -0.37196E-02 -0.33064E+00  0.00000E+00 -0.33064E+00  0.00000E+00  0.24869E+01 -0.99261E+02  0.00000E+00  0.65475E+02  0.00000E+00  0.00000E+00  0.75420E+02  0.27460E+01  0.24154E+01    637  0.00000E+00      0.000
     273.0000  0.12787E-01  0.00000E+00  0.12787E-01  0.00000E+00 -0.38555E-02 -0.31785E+00  0.00000E+00 -0.31785E+00  0.00000E+00  0.24831E+01 -0.10461E+03  0.00000E+00  0.65450E+02  0.00000E+00  0.00000E+00  0.75403E+02  0.27460E+01  0.24281E+01    638  0.00000E+00      0.000
     274.0000  0.20342E-01  0.00000E+00  0.20342E-01  0.00000E+00 -0.54402E-02 -0.29751E+00  0.00000E+00 -0.29751E+00  0.00000E+00  0.24776E+01 -0.11102E+03  0.00000E+00  0.65075E+02  0.00000E+00  0.00000E+00  0.75377E+02  0.27460E+01  0.24485E+01    639  0.00000E+00      0.000
     275.0000  0.26510E-01  0.00000E+00  0.26510E-01  0.00000E+00 -0.53289E-02 -0.27100E+00  0.00000E+00 -0.27100E+00  0.00000E+00  0.24723E+01 -0.11812E+03  0.00000E+00  0.65075E+02  0.00000E+00  0.00000E+00  0.75345E+02  0.27460E+01  0.24750E+01    640  0.00000E+00      0.000
     276.0000  0.30871E-01  0.00000E+00  0.30871E-01  0.00000E+00 -0.55810E-02 -0.24013E+00  0.00000E+00 -0.24013E+00  0.00000E+00  0.24667E+01 -0.12548E+03  0.00000E+00  0.65000E+02  0.00000E+00  0.00000E+00  0.75309E+02  0.27460E+01  0.25059E+01    641  0.00000E+00      0.000
     277.0000  0.33129E-01  0.00000E+00  0.33129E-01  0.00000E+00 -0.58577E-02 -0.20700E+00  0.00000E+00 -0.20700E+00  0.00000E+00  0.24609E+01 -0.13248E+03  0.00000E+00  0.64933E+02  0.00000E+00  0.00000E+00  0.75270E+02  0.27460E+01  0.25390E+01    642  0.00000E+00      0.000
     278.0000  0.33129E-01  0.00000E+00  0.33129E-01  0.00000E+00 -0.38833E-02 -0.17387E+00  0.00000E+00 -0.17387E+00  0.00000E+00  0.24570E+01 -0.13839E+03  0.00000E+00  0.65408E+02  0.00000E+00  0.00000E+00  0.75233E+02  0.27460E+01  0.25721E+01    643  0.00000E+00      0.000
     279.0000 -0.11129E-01  0.00000E+00 -0.11129E-01  0.00000E+00 -0.55303E-02 -0.18500E+00  0.00000E+00 -0.18500E+00  0.00000E+00  0.24514E+01 -0.12036E+03  0.00000E+00  0.65083E+02  0.00000E+00  0.00000E+00  0.75239E+02  0.27880E+01  0.26030E+01    653  0.00000E+00      0.000
     280.0000  0.26510E-01  0.00000E+00  0.26510E-01  0.00000E+00 -0.29125E-02 -0.15849E+00  0.00000E+00 -0.15849E+00  0.00000E+00  0.24488E+01 -0.13408E+03  0.00000E+00  0.65758E+02  0.00000E+00  0.00000E+00  0.75209E+02  0.27880E+01  0.26295E+01    656  0.00000E+00      0.000
     281.0000  0.20342E-01  0.00000E+00  0.20342E-01  0.00000E+00 -0.33218E-02 -0.13815E+00  0.00000E+00 -0.13815E+00  0.00000E+00  0.24456E+01 -0.13625E+03  0.00000E+00  0.65783E+02  0.00000E+00  0.00000E+00  0.75186E+02  0.27880E+01  0.26499E+01    658  0.00000E+00      0.000
     282.0000  0.12787E-01  0.00000E+00  0.12787E-01  0.00000E+00 -0.47575E-02 -0.12536E+00  0.00000E+00 -0.12536E+00  0.00000E+00  0.24409E+01 -0.13493E+03  0.00000E+00  0.65533E+02  0.00000E+00  0.00000E+00  0.75168E+02  0.27880E+01  0.26626E+01    660  0.00000E+00      0.000
     283.0000  0.43615E-02  0.00000E+00  0.43615E-02  0.00000E+00 -0.37687E-02 -0.12100E+00  0.00000E+00 -0.12100E+00  0.00000E+00  0.24371E+01 -0.13123E+03  0.00000E+00  0.65817E+02  0.00000E+00  0.00000E+00  0.75160E+02  0.27880E+01  0.26670E+01    661  0.00000E+00      0.000
     284.0000  0.00000E+00  0.00000E+00  0.82655E-08  0.00000E+00 -0.16797E-02 -0.12100E+00  0.00000E+00 -0.12100E+00  0.00000E+00  0.24355E+01 -0.12824E+03  0.00000E+00  0.66408E+02  0.00000E+00  0.00000E+00  0.75159E+02  0.27880E+01  0.26670E+01    662  0.00000E+00      0.000
     285.0000  0.00000E+00  0.00000E+00  0.34925E-09  0.00000E+00 -0.31417E-02 -0.12100E+00  0.00000E+00 -0.12100E+00  0.00000E+00  0.24323E+01 -0.12671E+03  0.00000E+00  0.66208E+02  0.00000E+00  0.00000E+00  0.75155E+02  0.27880E+01  0.26670E+01    663  0.00000E+00      0.000
     286.0000  0.00000E+00  0.00000E+00  0.23865E-08  0.00000E+00 -0.48001E-02 -0.12100E+00  0.00000E+00 -0.12100E+00  0.00000E+00  0.24275E+01 -0.12572E+03  0.00000E+00  0.65908E+02  0.00000E+00  0.00000E+00  0.75151E+02  0.27880E+01  0.26670E+01    664  0.00000E+00      0.000
     287.0000  0.00000E+00  0.00000E+00  0.15454E-07  0.00000E+00 -0.57742E-02 -0.12100E+00  0.00000E+00 -0.12100E+00  0.00000E+00  0.24217E+01 -0.12509E+03  0.00000E+00  0.65708E+02  0.00000E+00  0.00000E+00  0.75145E+02  0.27880E+01  0.26670E+01    665  0.00000E+00      0.000
     288.0000  0.00000E+00  0.00000E+00 -0.46712E-08  0.00000E+00 -0.62015E-02 -0.12100E+00  0.00000E+00 -0.12100E+00  0.00000E+00  0.24155E+01 -0.12465E+03  0.00000E+00  0.65617E+02  0.00000E+00  0.00000E+00  0.75139E+02  0.27880E+01  0.26670E+01    666  0.00000E+00      0.000
     289.0000  0.00000E+00  0.00000E+00 -0.18976E-07  0.00000E+00 -0.49933E-02 -0.12100E+00  0.00000E+00 -0.12100E+00  0.00000E+00  0.24105E+01 -0.12435E+03  0.00000E+00  0.65917E+02  0.00000E+00  0.00000E+00  0.75134E+02  0.27880E+01  0.26670E+01    667  0.00000E+00      0.000
     290.0000  0.00000E+00  0.00000E+00  0.25611E-08  0.00000E+00 -0.61229E-02 -0.12100E+00  0.00000E+00 -0.12100E+00  0.00000E+00  0.24044E+01 -0.12414E+03  0.00000E+00  0.65692E+02  0.00000E+00  0.00000E+00  0.75128E+02  0.27880E+01  0.26670E+01    668  0.00000E+00      0.000
     291.0000  0.00000E+00  0.00000E+00  0.37944E-08  0.00000E+00 -0.49655E-02 -0.12100E+00  0.00000E+00 -0.12100E+00  0.00000E+00  0.23995E+01 -0.12401E+03  0.00000E+00  0.65992E+02  0.00000E+00  0.00000E+00  0.75123E+02  0.27880E+01  0.26670E+01    669  0.00000E+00      0.000
     292.0000  0.00000E+00  0.00000E+00  0.94151E-08  0.00000E+00 -0.65568E-02 -0.12100E+00  0.00000E+00 -0.12100E+00  0.00000E+00  0.23929E+01 -0.12393E+03  0.00000E+00  0.65650E+02  0.00000E+00  0.00000E+00  0.75116E+02  0.27880E+01  0.26670E+01    670  0.00000E+00      0.000
     293.0000  0.00000E+00  0.00000E+00  0.78926E-08  0.00000E+00 -0.49212E-02 -0.12100E+00  0.00000E+00 -0.12100E+00  0.00000E+00  0.23880E+01 -0.12389E+03  0.00000E+00  0.66050E+02  0.00000E+00  0.00000E+00  0.75111E+02  0.27880E+01  0.26670E+01    671  0.00000E+00      0.000
     294.0000  0.00000E+00  0.00000E+00 -0.58037E-08  0.00000E+00 -0.44727E-02 -0.12100E+00  0.00000E+00 -0.12100E+00  0.00000E+00  0.23835E+01 -0.12388E+03  0.00000E+00  0.66200E+02  0.00000E+00  0.00000E+00  0.75107E+02  0.27880E+01  0.26670E+01    672  0.00000E+00      0.000
     295.0000  0.00000E+00  0.00000E+00  0.58499E-08  0.00000E+00 -0.33971E-02 -0.12100E+00  0.00000E+00 -0.12100E+00  0.00000E+00  0.23801E+01 -0.12390E+03  0.00000E+00  0.66525E+02  0.00000E+00  0.00000E+00  0.75103E+02  0.27880E+01  0.26670E+01    673  0.00000E+00      0.000
     296.0000  0.20615E-02  0.00000E+00  0.20615E-02  0.00000E+00 -0.29158E-02 -0.11894E+00  0.00000E+00 -0.11894E+00  0.00000E+00  0.23772E+01 -0.12489E+03  0.00000E+00  0.66725E+02  0.00000E+00  0.00000E+00  0.75098E+02  0.27880E+01  0.26691E+01    674  0.00000E+00      0.000
     297.0000  0.60440E-02  0.00000E+00  0.60440E-02  0.00000E+00 -0.47837E-02 -0.11289E+00  0.00000E+00 -0.11289E+00  0.00000E+00  0.23724E+01 -0.12723E+03  0.00000E+00  0.66358E+02  0.00000E+00  0.00000E+00  0.75087E+02  0.27880E+01  0.26751E+01    675  0.00000E+00      0.000
     298.0000  0.96146E-02  0.00000E+00  0.96145E-02  0.00000E+00 -0.28454E-02 -0.10328E+00  0.00000E+00 -0.10328E+00  0.00000E+00  0.23696E+01 -0.13020E+03  0.00000E+00  0.66850E+02  0.00000E+00  0.00000E+00  0.75075E+02  0.27880E+01  0.26847E+01    676  0.00000E+00      0.000
     299.0000  0.12530E-01  0.00000E+00  0.12530E-01  0.00000E+00 -0.39079E-02 -0.90750E-01  0.00000E+00 -0.90749E-01  0.00000E+00  0.23657E+01 -0.13351E+03  0.00000E+00  0.66658E+02  0.00000E+00  0.00000E+00  0.75059E+02  0.27880E+01  0.26973E+01    677  0.00000E+00      0.000
     300.0000  0.14591E-01  0.00000E+00  0.14591E-01  0.00000E+00 -0.36688E-02 -0.76158E-01  0.00000E+00 -0.76158E-01  0.00000E+00  0.23620E+01 -0.13680E+03  0.00000E+00  0.66758E+02  0.00000E+00  0.00000E+00  0.75040E+02  0.27880E+01  0.27118E+01    678  0.00000E+00      0.000
     301.0000  0.15658E-01  0.00000E+00  0.15658E-01  0.00000E+00 -0.36950E-02 -0.60500E-01  0.00000E+00 -0.60500E-01  0.00000E+00  0.23583E+01 -0.13981E+03  0.00000E+00  0.66783E+02  0.00000E+00  0.00000E+00  0.75021E+02  0.27880E+01  0.27275E+01    679  0.00000E+00      0.000
     302.0000  0.15658E-01  0.00000E+00  0.15658E-01  0.00000E+00 -0.34249E-02 -0.44841E-01  0.00000E+00 -0.44841E-01  0.00000E+00  0.23549E+01 -0.14221E+03  0.00000E+00  0.66883E+02  0.00000E+00  0.00000E+00  0.75002E+02  0.27880E+01  0.27432E+01    680  0.00000E+00      0.000
     303.0000  0.14591E-01  0.00000E+00  0.14591E-01  0.00000E+00 -0.30582E-02 -0.30250E-01  0.00000E+00 -0.30250E-01  0.00000E+00  0.23518E+01 -0.14379E+03  0.00000E+00  0.67008E+02  0.00000E+00  0.00000E+00  0.74984E+02  0.27880E+01  0.27578E+01    681  0.00000E+00      0.000
     304.0000  0.12530E-01  0.00000E+00  0.12530E-01  0.00000E+00 -0.61000E-02 -0.17720E-01  0.00000E+00 -0.17720E-01  0.00000E+00  0.23457E+01 -0.14435E+03  0.00000E+00  0.66308E+02  0.00000E+00  0.00000E+00  0.74966E+02  0.27880E+01  0.27703E+01    682  0.00000E+00      0.000
     305.0000  0.96146E-02  0.00000E+00  0.96146E-02  0.00000E+00 -0.62244E-02 -0.81053E-02  0.00000E+00 -0.81050E-02  0.00000E+00  0.23395E+01 -0.14382E+03  0.00000E+00  0.66225E+02  0.00000E+00  0.00000E+00  0.74950E+02  0.27880E+01  0.27799E+01    683  0.00000E+00      0.000
     306.0000  0.60440E-02  0.00000E+00  0.60440E-02  0.00000E+00 -0.70610E-02 -0.20613E-02  0.00000E+00 -0.20610E-02  0.00000E+00  0.23324E+01 -0.14223E+03  0.00000E+00  0.65958E+02  0.00000E+00  0.00000E+00  0.74937E+02  0.27880E+01  0.27859E+01    684  0.00000E+00      0.000
     307.0000  0.20615E-02  0.00000E+00  0.20615E-02  0.00000E+00 -0.47297E-02  0.17416E-06  0.00000E+00  0.46380E-06  0.00000E+00  0.23277E+01 -0.13972E+03  0.00000E+00  0.66458E+02  0.00000E+00  0.00000E+00  0.74930E+02  0.27880E+01  0.27880E+01    685  0.00000E+00      0.000
     308.0000  0.00000E+00  0.00000E+00 -0.26892E-07  0.00000E+00 -0.43319E-02  0.17416E-06  0.00000E+00  0.43691E-06  0.00000E+00  0.23234E+01 -0.13756E+03  0.00000E+00  0.66558E+02  0.00000E+00  0.00000E+00  0.74925E+02  0.27880E+01  0.27880E+01    686  0.00000E+00      0.000
     309.0000  0.00000E+00  0.00000E+00  0.12456E-07  0.00000E+00 -0.41207E-02  0.17416E-06  0.00000E+00  0.44936E-06  0.00000E+00  0.23192E+01 -0.13630E+03  0.00000E+00  0.66633E+02  0.00000E+00  0.00000E+00  0.74921E+02  0.27880E+01  0.27880E+01    687  0.00000E+00      0.000
     310.0000  0.00000E+00  0.00000E+00 -0.36322E-07  0.00000E+00 -0.45185E-02  0.17416E-06  0.00000E+00  0.41304E-06  0.00000E+00  0.23147E+01 -0.13536E+03  0.00000E+00  0.66550E+02  0.00000E+00  0.00000E+00  0.74917E+02  0.27880E+01  0.27880E+01    688  0.00000E+00      0.000
     311.0000  0.00000E+00  0.00000E+00  0.29162E-07  0.00000E+00 -0.50211E-02  0.17416E-06  0.00000E+00  0.44220E-06  0.00000E+00  0.23097E+01 -0.13466E+03  0.00000E+00  0.66425E+02  0.00000E+00  0.00000E+00  0.74912E+02  0.27880E+01  0.27880E+01    689  0.00000E+00      0.000
     312.0000  0.00000E+00  0.00000E+00  0.45111E-08  0.00000E+00 -0.64569E-02  0.17416E-06  0.00000E+00  0.44671E-06  0.00000E+00  0.23032E+01 -0.13410E+03  0.00000E+00  0.66050E+02  0.00000E+00  0.00000E+00  0.74905E+02  0.27880E+01  0.27880E+01    690  0.00000E+00      0.000
     313.0000  0.00000E+00  0.00000E+00  0.30923E-07  0.00000E+00 -0.64847E-02  0.17416E-06  0.00000E+00  0.47764E-06  0.00000E+00  0.22968E+01 -0.13365E+03  0.00000E+00  0.65975E+02  0.00000E+00  0.00000E+00  0.74899E+02  0.27880E+01  0.27880E+01    691  0.00000E+00      0.000
     314.0000  0.00000E+00  0.00000E+00 -0.35856E-07  0.00000E+00 -0.65813E-02  0.17416E-06  0.00000E+00  0.44178E-06  0.00000E+00  0.22902E+01 -0.13328E+03  0.00000E+00  0.65883E+02  0.00000E+00  0.00000E+00  0.74892E+02  0.27880E+01  0.27880E+01    692  0.00000E+00      0.000
     315.0000  0.00000E+00  0.00000E+00 -0.17317E-08  0.00000E+00 -0.55057E-02  0.17416E-06  0.00000E+00  0.44005E-06  0.00000E+00  0.22847E+01 -0.13296E+03  0.00000E+00  0.66083E+02  0.00000E+00  0.00000E+00  0.74887E+02  0.27880E+01  0.27880E+01    693  0.00000E+00      0.000
     316.0000  0.00000E+00  0.00000E+00  0.14828E-07  0.00000E+00 -0.52880E-02  0.17416E-06  0.00000E+00  0.45488E-06  0.00000E+00  0.22794E+01 -0.13270E+03  0.00000E+00  0.66108E+02  0.00000E+00  0.00000E+00  0.74882E+02  0.27880E+01  0.27880E+01    694  0.00000E+00      0.000
     317.0000  0.00000E+00  0.00000E+00 -0.45693E-08  0.00000E+00 -0.43843E-02  0.17416E-06  0.00000E+00  0.45031E-06  0.00000E+00  0.22750E+01 -0.13248E+03  0.00000E+00  0.66308E+02  0.00000E+00  0.00000E+00  0.74877E+02  0.27880E+01  0.27880E+01    695  0.00000E+00      0.000
     318.0000  0.00000E+00  0.00000E+00  0.37617E-08  0.00000E+00 -0.45856E-02  0.17416E-06  0.00000E+00  0.45407E-06  0.00000E+00  0.22704E+01 -0.13229E+03  0.00000E+00  0.66258E+02  0.00000E+00  0.00000E+00  0.74873E+02  0.27880E+01  0.27880E+01    696  0.00000E+00      0.000
     319.0000  0.00000E+00  0.00000E+00 -0.28653E-07  0.00000E+00 -0.34134E-02  0.17416E-06  0.00000E+00  0.42542E-06  0.00000E+00  0.22670E+01 -0.13213E+03  0.00000E+00  0.66533E+02  0.00000E+00  0.00000E+00  0.74869E+02  0.27880E+01  0.27880E+01    697  0.00000E+00      0.000
     320.0000  0.27771E-02  0.00000E+00  0.27771E-02  0.00000E+00 -0.38866E-02  0.27772E-02  0.00000E+00  0.27775E-02  0.00000E+00  0.22631E+01 -0.13337E+03  0.00000E+00  0.66433E+02  0.00000E+00  0.00000E+00  0.74862E+02  0.27880E+01  0.27908E+01    698  0.00000E+00      0.000
     321.0000  0.81419E-02  0.00000E+00  0.81419E-02  0.00000E+00 -0.36754E-02  0.10919E-01  0.00000E+00  0.10919E-01  0.00000E+00  0.22594E+01 -0.13655E+03  0.00000E+00  0.66483E+02  0.00000E+00  0.00000E+00  0.74851E+02  0.27880E+01  0.27989E+01    699  0.00000E+00      0.000
     322.0000  0.12952E-01  0.00000E+00  0.12952E-01  0.00000E+00 -0.49802E-02  0.23871E-01  0.00000E+00  0.23871E-01  0.00000E+00  0.22545E+01 -0.14068E+03  0.00000E+00  0.66158E+02  0.00000E+00  0.00000E+00  0.74833E+02  0.27880E+01  0.28119E+01    700  0.00000E+00      0.000
     323.0000  0.16879E-01  0.00000E+00  0.16879E-01  0.00000E+00 -0.59576E-02  0.40750E-01  0.00000E+00  0.40751E-01  0.00000E+00  0.22485E+01 -0.14537E+03  0.00000E+00  0.65875E+02  0.00000E+00  0.00000E+00  0.74810E+02  0.27880E+01  0.28288E+01    701  0.00000E+00      0.000
     324.0000  0.19656E-01  0.00000E+00  0.19656E-01  0.00000E+00 -0.64471E-02  0.60407E-01  0.00000E+00  0.60407E-01  0.00000E+00  0.22421E+01 -0.15014E+03  0.00000E+00  0.65675E+02  0.00000E+00  0.00000E+00  0.74784E+02  0.27880E+01  0.28484E+01    702  0.00000E+00      0.000
     325.0000  0.21094E-01  0.00000E+00  0.21094E-01  0.00000E+00 -0.76946E-02  0.81500E-01  0.00000E+00  0.81501E-01  0.00000E+00  0.22344E+01 -0.15461E+03  0.00000E+00  0.65283E+02  0.00000E+00  0.00000E+00  0.74755E+02  0.27880E+01  0.28695E+01    703  0.00000E+00      0.000
     326.0000  0.21094E-01  0.00000E+00  0.21094E-01  0.00000E+00 -0.82463E-02  0.10259E+00  0.00000E+00  0.10259E+00  0.00000E+00  0.22261E+01 -0.15820E+03  0.00000E+00  0.65033E+02  0.00000E+00  0.00000E+00  0.74726E+02  0.27880E+01  0.28906E+01    704  0.00000E+00      0.000
     327.0000  0.19656E-01  0.00000E+00  0.19656E-01  0.00000E+00 -0.57464E-02  0.12225E+00  0.00000E+00  0.12225E+00  0.00000E+00  0.22204E+01 -0.16051E+03  0.00000E+00  0.65508E+02  0.00000E+00  0.00000E+00  0.74700E+02  0.27880E+01  0.29103E+01    705  0.00000E+00      0.000
     328.0000  0.16879E-01  0.00000E+00  0.16879E-01  0.00000E+00 -0.59838E-02  0.13913E+00  0.00000E+00  0.13913E+00  0.00000E+00  0.22144E+01 -0.16121E+03  0.00000E+00  0.65408E+02  0.00000E+00  0.00000E+00  0.74677E+02  0.27880E+01  0.29271E+01    706  0.00000E+00      0.000
     329.0000  0.12952E-01  0.00000E+00  0.12952E-01  0.00000E+00 -0.69448E-02  0.15208E+00  0.00000E+00  0.15208E+00  0.00000E+00  0.22074E+01 -0.16016E+03  0.00000E+00  0.65133E+02  0.00000E+00  0.00000E+00  0.74657E+02  0.27880E+01  0.29401E+01    707  0.00000E+00      0.000
     330.0000 -0.43858E-01  0.00000E+00 -0.43858E-01  0.00000E+00 -0.46659E-02  0.10822E+00  0.00000E+00  0.10822E+00  0.00000E+00  0.22028E+01 -0.12755E+03  0.00000E+00  0.65608E+02  0.00000E+00  0.00000E+00  0.74697E+02  0.28400E+01  0.29482E+01    717  0.00000E+00      0.000
     331.0000 -0.92229E-02  0.00000E+00 -0.92229E-02  0.00000E+00 -0.41338E-02  0.99000E-01  0.00000E+00  0.99001E-01  0.00000E+00  0.21987E+01 -0.13310E+03  0.00000E+00  0.65733E+02  0.00000E+00  0.00000E+00  0.74702E+02  0.28520E+01  0.29510E+01    727  0.00000E+00      0.000
     332.0000 -0.34600E+00  0.00000E+00 -0.34600E+00  0.00000E+00 -0.67925E-02 -0.24700E+00  0.00000E+00 -0.24700E+00  0.00000E+00  0.21916E+01 -0.39305E+02  0.00000E+00  0.65058E+02  0.00000E+00  0.00000E+00  0.75041E+02  0.31980E+01  0.29510E+01    738  0.00000E+00      0.000
     333.0000  0.00000E+00  0.00000E+00 -0.47497E-07  0.00000E+00 -0.62031E-02 -0.24700E+00  0.00000E+00 -0.24700E+00  0.00000E+00  0.21853E+01 -0.82382E+02  0.00000E+00  0.65100E+02  0.00000E+00  0.00000E+00  0.75034E+02  0.31980E+01  0.29510E+01    742  0.00000E+00      0.000
     334.0000  0.00000E+00  0.00000E+00  0.13039E-07  0.00000E+00 -0.40650E-02 -0.24700E+00  0.00000E+00 -0.24700E+00  0.00000E+00  0.21813E+01 -0.92563E+02  0.00000E+00  0.65550E+02  0.00000E+00  0.00000E+00  0.75030E+02  0.31980E+01  0.29510E+01    744  0.00000E+00      0.000
     335.0000  0.00000E+00  0.00000E+00  0.51223E-08  0.00000E+00 -0.46184E-02 -0.24700E+00  0.00000E+00 -0.24700E+00  0.00000E+00  0.21766E+01 -0.98554E+02  0.00000E+00  0.65425E+02  0.00000E+00  0.00000E+00  0.75026E+02  0.31980E+01  0.29510E+01    746  0.00000E+00      0.000
     336.0000  0.00000E+00  0.00000E+00 -0.93132E-08  0.00000E+00 -0.77781E-02 -0.24700E+00  0.00000E+00 -0.24700E+00  0.00000E+00  0.21688E+01 -0.10250E+03  0.00000E+00  0.64633E+02  0.00000E+00  0.00000E+00  0.75018E+02  0.31980E+01  0.29510E+01    747  0.00000E+00      0.000
     337.0000  0.00000E+00  0.00000E+00 -0.28405E-07  0.00000E+00 -0.55139E-02 -0.24700E+00  0.00000E+00 -0.24700E+00  0.00000E+00  0.21633E+01 -0.10559E+03  0.00000E+00  0.65050E+02  0.00000E+00  0.00000E+00  0.75012E+02  0.31980E+01  0.29510E+01    748  0.00000E+00      0.000
     338.0000  0.00000E+00  0.00000E+00  0.29802E-07  0.00000E+00 -0.75030E-02 -0.24700E+00  0.00000E+00 -0.24700E+00  0.00000E+00  0.21558E+01 -0.10800E+03  0.00000E+00  0.64508E+02  0.00000E+00  0.00000E+00  0.75005E+02  0.31980E+01  0.29510E+01    749  0.00000E+00      0.000
     339.0000  0.00000E+00  0.00000E+00 -0.10827E-07  0.00000E+00 -0.53125E-02 -0.24700E+00  0.00000E+00 -0.24700E+00  0.00000E+00  0.21505E+01 -0.10995E+03  0.00000E+00  0.64933E+02  0.00000E+00  0.00000E+00  0.75000E+02  0.31980E+01  0.29510E+01    750  0.00000E+00      0.000
     340.0000  0.00000E+00  0.00000E+00 -0.29104E-08  0.00000E+00 -0.44825E-02 -0.24700E+00  0.00000E+00 -0.24700E+00  0.00000E+00  0.21460E+01 -0.11156E+03  0.00000E+00  0.65083E+02  0.00000E+00  0.00000E+00  0.74995E+02  0.31980E+01  0.29510E+01    751  0.00000E+00      0.000
     341.0000  0.00000E+00  0.00000E+00  0.13039E-07  0.00000E+00 -0.32743E-02 -0.24700E+00  0.00000E+00 -0.24700E+00  0.00000E+00  0.21427E+01 -0.11292E+03  0.00000E+00  0.65367E+02  0.00000E+00  0.00000E+00  0.74992E+02  0.31980E+01  0.29510E+01    752  0.00000E+00      0.000
     342.0000  0.00000E+00  0.00000E+00 -0.10012E-07  0.00000E+00 -0.38555E-02 -0.24700E+00  0.00000E+00 -0.24700E+00  0.00000E+00  0.21389E+01 -0.11408E+03  0.00000E+00  0.65242E+02  0.00000E+00  0.00000E+00  0.74988E+02  0.31980E+01  0.29510E+01    753  0.00000E+00      0.000
     343.0000  0.00000E+00  0.00000E+00 -0.73342E-08  0.00000E+00 -0.20628E-02 -0.24700E+00  0.00000E+00 -0.24700E+00  0.00000E+00  0.21368E+01 -0.11509E+03  0.00000E+00  0.65667E+02  0.00000E+00  0.00000E+00  0.74986E+02  0.31980E+01  0.29510E+01    754  0.00000E+00      0.000
     344.0000  0.14652E-02  0.00000E+00  0.14652E-02  0.00000E+00 -0.13441E-02 -0.24553E+00  0.00000E+00 -0.24553E+00  0.00000E+00  0.21355E+01 -0.11659E+03  0.00000E+00  0.65875E+02  0.00000E+00  0.00000E+00  0.74983E+02  0.31980E+01  0.29525E+01    755  0.00000E+00      0.000
     345.0000 -0.11704E-01  0.00000E+00 -0.11704E-01  0.00000E+00 -0.18369E-02 -0.25724E+00  0.00000E+00 -0.25724E+00  0.00000E+00  0.21337E+01 -0.11198E+03  0.00000E+00  0.65825E+02  0.00000E+00  0.00000E+00  0.74993E+02  0.32140E+01  0.29568E+01    765  0.00000E+00      0.000
